452 1458 1286 172 11.797 94.8378
#timestep,clever_speedup,fast_speedup,clever_time,fast_time,zero_time,clever_iter,fast_iter,zero_iter,clever_sav,fast_sav,tridiagTime,cuspHintTime,clever_iter_perc_savings,fast_iter_perc_savings,channel%%,current%%,solver%%
11.98,0.609816,0.986931,1.12538,0.69536,0.686272,1,1,1,0,0,0.420032,0.705344,0,0,2.64506,3.01258,94.3424
11.99,0.625783,0.993967,1.10362,0.694816,0.690624,1,1,1,0,0,0.419136,0.68448,0,0,2.81092,3.25217,93.9369
12,0.613692,0.967581,1.1143,0.706752,0.68384,1,1,1,0,0,0.41984,0.694464,0,0,2.79097,3.21745,93.9916
12.01,0.595466,0.974849,1.14771,0.701056,0.683424,1,1,1,0,0,0.445344,0.702368,0,0,2.75974,2.97264,94.2676
12.02,0.611895,0.974297,1.11805,0.702176,0.684128,1,1,1,0,0,0.43728,0.680768,0,0,2.71771,3.08169,94.2006
12.03,0.61906,0.975126,1.10438,0.70112,0.68368,1,1,1,0,0,0.424992,0.679392,0,0,2.89079,3.25519,93.854
12.04,0.621649,0.985511,1.09942,0.693504,0.683456,1,1,1,0,0,0.419072,0.680352,0,0,2.79814,3.22757,93.9743
12.05,0.615788,0.975385,1.10989,0.700704,0.683456,1,1,1,0,0,0.421952,0.687936,0,0,2.78884,3.20893,94.0022
12.06,0.620692,0.995539,1.11597,0.695776,0.692672,1,1,1,0,0,0.43536,0.680608,0,0,2.71147,3.01154,94.277
12.07,0.622115,0.983617,1.09942,0.69536,0.683968,1,1,1,0,0,0.417984,0.68144,0,0,2.79638,3.28841,93.9152
12.08,0.632217,1.00406,1.10134,0.693472,0.696288,1,1,1,0,0,0.41888,0.682464,0,0,2.80341,3.24835,93.9482
12.09,0.622432,0.977382,1.10416,0.703168,0.687264,1,1,1,0,0,0.418848,0.685312,0,0,2.79518,3.20111,94.0037
12.1,0.617943,0.965366,1.1143,0.71328,0.688576,1,1,1,0,0,0.42288,0.691424,0,0,2.58427,2.98831,94.4274
12.11,0.615815,0.984129,1.11488,0.697632,0.68656,1,1,1,0,0,0.42064,0.69424,0,0,2.8667,3.17683,93.9565
12.12,0.62173,0.979105,1.09974,0.698336,0.683744,1,1,1,0,0,0.418432,0.681312,0,0,2.8055,3.22113,93.9734
12.13,0.622471,0.988488,1.0991,0.692128,0.68416,1,1,1,0,0,0.419264,0.67984,0,0,2.83597,3.23251,93.9315
12.14,0.621056,0.978686,1.1167,0.70864,0.693536,1,1,1,0,0,0.425856,0.690848,0,0,2.79749,3.06186,94.1406
12.15,0.620933,0.984129,1.1025,0.695616,0.684576,1,1,1,0,0,0.421056,0.68144,0,0,2.73137,3.0704,94.1982
12.16,0.645322,1.02462,1.10189,0.693984,0.711072,1,1,1,0,0,0.42048,0.681408,0,0,2.87109,3.2419,93.887
12.17,0.629872,0.995449,1.10016,0.696128,0.69296,1,1,1,0,0,0.418656,0.681504,0,0,2.81725,3.23806,93.9447
12.18,0.626636,0.998866,1.12474,0.7056,0.7048,1,1,1,0,0,0.42768,0.697056,0,0,2.77621,2.85407,94.3697
12.19,0.616323,0.982123,1.1096,0.69632,0.683872,1,1,1,0,0,0.42256,0.68704,0,0,2.7293,3.0093,94.2614
12.2,0.619144,0.972582,1.10186,0.70144,0.682208,1,1,1,0,0,0.41904,0.682816,0,0,2.82121,3.23047,93.9483
12.21,0.621404,0.964707,1.10218,0.709952,0.684896,1,1,1,0,0,0.419648,0.682528,0,0,2.85816,3.20724,93.9346
12.22,0.621533,0.929849,1.11101,0.742624,0.690528,1,1,1,0,0,0.419104,0.691904,0,0,2.82136,3.26228,93.9164
12.23,0.442024,0.988409,1.55568,0.695712,0.687648,1,1,1,0,0,0.439872,1.11581,0,0,2.03712,2.27725,95.6856
12.24,0.620968,0.984216,1.10218,0.695392,0.684416,1,1,1,0,0,0.420192,0.681984,0,0,2.8055,3.28807,93.9064
12.25,0.621882,0.983632,1.10086,0.696,0.684608,1,1,1,0,0,0.41968,0.681184,0,0,2.81656,3.20175,93.9817
12.26,0.624213,0.982396,1.11859,0.710752,0.69824,1,1,1,0,0,0.425056,0.693536,0,0,2.81334,3.16837,94.0183
12.27,0.626132,0.99243,1.1055,0.697472,0.692192,1,1,1,0,0,0.423584,0.68192,0,0,2.75202,3.02204,94.2259
12.28,0.634647,1.00322,1.1,0.695872,0.698112,1,1,1,0,0,0.41952,0.68048,0,0,2.79479,3.20225,94.003
12.29,0.61707,0.980978,1.10717,0.696448,0.6832,1,1,1,0,0,0.418752,0.688416,0,0,2.79257,3.21906,93.9884
12.3,0.621116,0.96988,1.0999,0.704384,0.683168,1,1,1,0,0,0.418816,0.681088,0,0,2.81467,3.25736,93.928
12.31,0.62003,0.972175,1.11798,0.713024,0.693184,1,1,1,0,0,0.428384,0.6896,0,0,2.71261,3.08203,94.2054
12.32,0.620238,0.983548,1.10115,0.6944,0.682976,1,1,1,0,0,0.42032,0.680832,0,0,2.80514,3.29631,93.8985
12.33,0.623295,0.95283,1.10032,0.719776,0.685824,1,1,1,0,0,0.419584,0.680736,0,0,2.80997,3.20085,93.9892
12.34,0.62187,0.980782,1.10032,0.697664,0.684256,1,1,1,0,0,0.420064,0.680256,0,0,2.80685,3.21681,93.9763
12.35,0.624928,0.99038,1.11757,0.705184,0.6984,1,1,1,0,0,0.425504,0.692064,0,0,2.72131,2.99398,94.2847
12.36,0.623458,0.987462,1.09952,0.694208,0.685504,1,1,1,0,0,0.419072,0.680448,0,0,2.84543,3.2363,93.9183
12.37,0.627317,0.990078,1.09949,0.69664,0.689728,1,1,1,0,0,0.41856,0.680928,0,0,2.81401,3.22422,93.9618
12.38,0.613787,0.984384,1.11408,0.694656,0.683808,1,1,1,0,0,0.418464,0.695616,0,0,2.76525,3.21892,94.0158
12.39,0.621984,0.982891,1.12317,0.710752,0.698592,1,1,1,0,0,0.426304,0.696864,0,0,2.6571,3.04398,94.2989
12.4,0.620158,0.979366,1.10454,0.699424,0.684992,1,1,1,0,0,0.426528,0.678016,0,0,2.70034,3.1504,94.1493
12.41,0.62132,0.965256,1.1032,0.710112,0.68544,1,1,1,0,0,0.420416,0.682784,0,0,2.83831,3.25507,93.9066
12.42,0.623495,0.982638,1.09802,0.696704,0.684608,1,1,1,0,0,0.418464,0.679552,0,0,2.80525,3.19426,94.0005
12.43,0.621784,0.985211,1.11082,0.701056,0.690688,1,1,1,0,0,0.42432,0.686496,0,0,2.82209,3.16334,94.0146
12.44,0.628532,0.917007,1.10877,0.759968,0.696896,1,1,1,0,0,0.427072,0.681696,0,0,2.68416,2.99178,94.3241
12.45,0.634888,1.00456,1.09994,0.695168,0.698336,1,1,1,0,0,0.418144,0.681792,0,0,2.82833,3.24097,93.9307
12.46,0.629664,0.996456,1.10032,0.695296,0.692832,1,1,1,0,0,0.42032,0.68,0,0,2.85051,3.26553,93.884
12.47,0.654366,1.02008,1.10045,0.70592,0.720096,1,1,1,0,0,0.418912,0.681536,0,0,2.80267,3.25885,93.9385
12.48,0.617604,0.995034,1.12118,0.695904,0.692448,1,1,1,0,0,0.427904,0.69328,0,0,2.63838,3.03414,94.3275
12.49,0.621659,0.971823,1.09894,0.702976,0.683168,1,1,1,0,0,0.418624,0.68032,0,0,2.84441,3.23004,93.9256
12.5,0.658199,1.04402,1.10474,0.69648,0.727136,1,1,1,0,0,0.41952,0.685216,0,0,2.79692,3.18364,94.0194
12.51,0.558607,0.937445,1.22333,0.72896,0.68336,1,1,1,0,0,0.420768,0.80256,0,0,2.64016,2.94394,94.4159
12.52,1.01061,1.62658,1.11898,0.695232,1.13085,1,1,1,0,0,0.429184,0.689792,0,0,2.6531,2.96888,94.378
12.53,0.614264,0.98562,1.11405,0.694304,0.68432,1,1,1,0,0,0.433568,0.68048,0,0,2.83093,3.21684,93.9522
12.54,0.620529,0.986781,1.10486,0.694784,0.6856,1,1,1,0,0,0.424192,0.680672,0,0,2.81276,3.26433,93.9229
12.55,0.624394,0.984485,1.10243,0.6992,0.688352,1,1,1,0,0,0.419008,0.683424,0,0,2.81571,3.27909,93.9052
12.56,0.616919,0.999908,1.12611,0.694784,0.69472,1,1,1,0,0,0.433536,0.692576,0,0,2.70343,3.00887,94.2877
12.57,0.629693,0.997002,1.09859,0.693856,0.691776,1,1,1,0,0,0.418944,0.679648,0,0,2.83744,3.22598,93.9366
12.58,0.614838,0.983701,1.11197,0.695008,0.68368,1,1,1,0,0,0.418496,0.693472,0,0,2.77673,3.17997,94.0433
12.59,0.624348,0.975113,1.09846,0.703328,0.685824,1,1,1,0,0,0.418144,0.68032,0,0,2.85574,3.2469,93.8974
12.6,0.646348,1.02922,1.1145,0.699904,0.720352,1,1,1,0,0,0.416832,0.697664,0,0,2.78658,2.89761,94.3158
12.61,0.623513,0.969949,1.09994,0.707072,0.685824,1,1,1,0,0,0.420224,0.679712,0,0,2.85535,3.22422,93.9204
12.62,0.624014,0.987523,1.09587,0.69248,0.68384,1,1,1,0,0,0.417632,0.67824,0,0,2.83239,3.26835,93.8993
12.63,0.621514,0.987363,1.09827,0.691328,0.682592,1,1,1,0,0,0.420128,0.678144,0,0,2.81359,3.2515,93.9349
12.64,0.621169,0.967531,1.10682,0.710592,0.68752,1,1,1,0,0,0.41856,0.688256,0,0,2.7771,3.23632,93.9866
12.65,0.641848,1.02655,1.11014,0.694112,0.712544,1,1,1,0,0,0.42944,0.680704,0,0,2.70447,3.00073,94.2948
12.66,0.630062,0.996645,1.1015,0.696352,0.694016,1,1,1,0,0,0.42032,0.681184,0,0,2.88045,3.22686,93.8927
12.67,0.617965,0.986909,1.10867,0.694208,0.68512,1,1,1,0,0,0.4192,0.689472,0,0,2.82847,3.21627,93.9553
12.68,0.615625,0.951393,1.10592,0.715616,0.680832,1,1,1,0,0,0.417984,0.687936,0,0,2.79372,3.1936,94.0127
12.69,0.622534,0.999862,1.12099,0.697952,0.697856,1,1,1,0,0,0.428256,0.692736,0,0,2.67686,2.98387,94.3393
12.7,0.622713,0.984049,1.10006,0.696128,0.685024,1,1,1,0,0,0.419264,0.6808,0,0,2.81702,3.25419,93.9288
12.71,0.62098,0.983528,1.10154,0.695488,0.684032,1,1,1,0,0,0.419616,0.68192,0,0,2.88401,3.282,93.834
12.72,0.617259,0.978473,1.10989,0.70016,0.685088,1,1,1,0,0,0.432032,0.677856,0,0,2.78854,3.21942,93.992
12.73,0.615529,0.970559,1.12429,0.713024,0.692032,1,1,1,0,0,0.427392,0.696896,0,0,2.65363,2.98131,94.3651
12.74,0.630145,0.99793,1.10166,0.695648,0.694208,1,1,1,0,0,0.420352,0.681312,0,0,2.80318,3.22898,93.9678
12.75,0.596024,0.9831,1.14621,0.694912,0.683168,1,1,1,0,0,0.419296,0.726912,0,0,2.76989,3.09839,94.1317
12.76,0.568278,0.978844,1.21152,0.70336,0.68848,1,1,1,0,0,0.419648,0.791872,0,0,2.62114,2.95783,94.421
12.77,0.620402,0.95882,1.1265,0.728896,0.69888,1,1,1,0,0,0.42896,0.697536,0,0,2.67328,2.93605,94.3907
12.78,0.622658,0.965184,1.0999,0.709568,0.684864,1,1,1,0,0,0.419488,0.680416,0,0,2.80693,3.2497,93.9434
12.79,0.62245,0.982702,1.09811,0.695552,0.68352,1,1,1,0,0,0.419008,0.679104,0,0,2.8218,3.25697,93.9212
12.8,0.674567,1.06856,1.1017,0.695488,0.743168,1,1,1,0,0,0.419552,0.682144,0,0,2.8287,3.25968,93.9116
12.81,0.608503,0.978298,1.12602,0.700384,0.685184,1,1,1,0,0,0.437792,0.688224,0,0,2.77622,3.01984,94.2039
12.82,0.615734,0.987772,1.11248,0.693472,0.684992,1,1,1,0,0,0.430208,0.682272,0,0,2.66214,2.99593,94.3419
12.83,0.619383,0.981562,1.10019,0.69424,0.68144,1,1,1,0,0,0.419456,0.680736,0,0,2.86245,3.23118,93.9064
12.84,0.629555,0.993244,1.09853,0.696288,0.691584,1,1,1,0,0,0.418272,0.680256,0,0,2.79778,3.22483,93.9774
12.85,0.613591,0.982783,1.12826,0.704416,0.692288,1,1,1,0,0,0.418592,0.709664,0,0,2.74353,3.15986,94.0966
12.86,0.625929,0.960709,1.10627,0.720768,0.692448,1,1,1,0,0,0.422944,0.683328,0,0,2.74174,3.03881,94.2194
12.87,0.619742,0.981516,1.10224,0.695968,0.683104,1,1,1,0,0,0.418272,0.683968,0,0,2.79785,3.27234,93.9298
12.88,0.622289,0.964977,1.1023,0.710848,0.685952,1,1,1,0,0,0.420224,0.68208,0,0,2.80807,3.27972,93.9122
12.89,0.619015,0.975614,1.11475,0.707296,0.690048,1,1,1,0,0,0.419552,0.6952,0,0,2.78603,3.16937,94.0446
12.9,0.619987,0.998574,1.12038,0.695616,0.694624,1,1,1,0,0,0.432096,0.688288,0,0,2.6703,2.98825,94.3415
12.91,0.621697,0.985833,1.1032,0.695712,0.685856,1,1,1,0,0,0.420288,0.682912,0,0,2.91635,3.20771,93.8759
12.92,0.617848,0.985762,1.108,0.694464,0.684576,1,1,1,0,0,0.42832,0.67968,0,0,2.80937,3.20567,93.985
12.93,0.622801,0.974522,1.10253,0.704608,0.686656,1,1,1,0,0,0.4192,0.683328,0,0,2.79324,3.22422,93.9825
12.94,0.625688,1.00092,1.11667,0.698048,0.698688,1,1,1,0,0,0.426816,0.689856,0,0,2.68335,3.01843,94.2982
12.95,0.600843,0.982713,1.1384,0.696032,0.684,1,1,1,0,0,0.419328,0.719072,0,0,2.7125,3.14386,94.1436
12.96,0.617927,0.984018,1.10957,0.696768,0.685632,1,1,1,0,0,0.42112,0.688448,0,0,2.83548,3.26066,93.9039
12.97,0.623133,0.97833,1.09891,0.699936,0.684768,1,1,1,0,0,0.41968,0.679232,0,0,2.81752,3.24425,93.9382
12.98,0.620598,0.982019,1.10954,0.701184,0.688576,1,1,1,0,0,0.422464,0.687072,0,0,2.6919,3.02907,94.279
12.99,0.617418,0.98221,1.10742,0.696128,0.683744,1,1,1,0,0,0.42816,0.679264,0,0,2.80076,3.0049,94.1943
13,0.619209,0.926033,1.10314,0.737632,0.683072,1,1,1,0,0,0.423584,0.679552,0,0,2.82389,3.21095,93.9652
13.01,0.619779,0.982695,1.10243,0.695296,0.683264,1,1,1,0,0,0.421952,0.68048,0,0,2.82738,3.24181,93.9308
13.02,0.622638,0.982535,1.10739,0.70176,0.689504,1,1,1,0,0,0.421888,0.685504,0,0,2.79369,3.25252,93.9538
13.03,0.652681,1.03812,1.10819,0.696736,0.723296,1,1,1,0,0,0.427104,0.681088,0,0,2.69895,3.07985,94.2212
13.04,0.633247,0.997844,1.12285,0.712576,0.71104,1,1,1,0,0,0.434944,0.687904,0,0,2.7745,3.25388,93.9716
13.05,0.605324,0.902865,1.13114,0.758368,0.684704,1,1,1,0,0,0.417632,0.713504,0,0,2.72718,3.13199,94.1408
13.06,0.623153,0.982385,1.1112,0.704864,0.692448,1,1,1,0,0,0.418976,0.692224,0,0,2.81183,3.21236,93.9758
13.07,0.627427,0.987595,1.10445,0.701664,0.69296,1,1,1,0,0,0.4264,0.678048,0,0,2.74448,3.0039,94.2516
13.08,0.62312,0.982761,1.09786,0.696096,0.684096,1,1,1,0,0,0.418336,0.67952,0,0,2.82365,3.21529,93.9611
13.09,0.603333,0.608237,1.13498,1.12582,0.684768,1,1,1,0,0,0.454304,0.680672,0,0,3.44419,3.16244,93.3934
13.1,0.603698,0.971958,1.1336,0.704096,0.684352,1,1,1,0,0,0.442016,0.691584,0,0,2.74798,3.19669,94.0553
13.11,0.622425,0.991475,1.10618,0.694432,0.688512,1,1,1,0,0,0.426368,0.679808,0,0,2.72812,3.06061,94.2113
13.12,0.62397,0.988152,1.09923,0.694112,0.685888,1,1,1,0,0,0.419264,0.679968,0,0,2.78401,3.27353,93.9425
13.13,0.627947,0.994659,1.10083,0.694976,0.691264,1,1,1,0,0,0.419104,0.681728,0,0,2.83248,3.20396,93.9636
13.14,0.60325,0.975853,1.13619,0.702368,0.685408,1,1,1,0,0,0.419552,0.71664,0,0,2.7333,3.13627,94.1304
13.15,0.612427,0.987979,1.12941,0.700096,0.69168,1,1,1,0,0,0.429216,0.700192,0,0,2.69945,2.9694,94.3311
13.16,0.621068,0.985716,1.10576,0.696704,0.686752,1,1,1,0,0,0.419424,0.686336,0,0,2.83578,3.2137,93.9505
13.17,0.62567,0.978308,1.09798,0.702208,0.686976,1,1,1,0,0,0.418048,0.679936,0,0,2.82045,3.22298,93.9566
13.18,0.623042,0.981385,1.09933,0.69792,0.684928,1,1,1,0,0,0.418656,0.680672,0,0,2.80755,3.27775,93.9147
13.19,0.615521,0.984727,1.11952,0.699776,0.689088,1,1,1,0,0,0.427136,0.692384,0,0,2.65861,3.00914,94.3323
13.2,0.61714,0.983944,1.10896,0.695552,0.684384,1,1,1,0,0,0.428,0.68096,0,0,2.69499,3.06211,94.2429
13.21,0.619996,0.951346,1.1071,0.721504,0.6864,1,1,1,0,0,0.425856,0.681248,0,0,2.83867,3.18094,93.9804
13.22,0.626491,0.990887,1.09971,0.695296,0.68896,1,1,1,0,0,0.418592,0.68112,0,0,2.79768,3.21884,93.9835
13.23,0.63138,0.997037,1.10848,0.701952,0.699872,1,1,1,0,0,0.416448,0.692032,0,0,2.86086,3.20525,93.9339
13.24,0.61752,0.985918,1.11014,0.695328,0.685536,1,1,1,0,0,0.428704,0.68144,0,0,2.81152,3.13144,94.057
13.25,0.622161,0.964482,1.10058,0.709952,0.684736,1,1,1,0,0,0.419328,0.681248,0,0,2.79758,3.24017,93.9622
13.26,0.620571,0.971805,1.10195,0.70368,0.68384,1,1,1,0,0,0.420224,0.681728,0,0,2.83564,3.27189,93.8925
13.27,0.628361,0.975044,1.11024,0.715488,0.697632,1,1,1,0,0,0.417632,0.692608,0,0,2.78929,3.25507,93.9556
13.28,0.62773,0.994793,1.10045,0.6944,0.690784,1,1,1,0,0,0.419072,0.681376,0,0,2.70455,3.06352,94.2319
13.29,0.620346,0.985171,1.10349,0.694848,0.684544,1,1,1,0,0,0.42208,0.681408,0,0,2.78914,3.19265,94.0182
13.3,0.624117,0.954422,1.10051,0.719648,0.686848,1,1,1,0,0,0.41952,0.680992,0,0,2.80897,3.21884,93.9722
13.31,0.618939,0.970784,1.10806,0.706464,0.685824,1,1,1,0,0,0.420288,0.687776,0,0,2.90409,3.20236,93.8935
13.32,0.636022,1.01774,1.11418,0.696288,0.70864,1,1,1,0,0,0.425408,0.688768,0,0,2.68447,2.9987,94.3168
13.33,0.616885,0.978237,1.10755,0.698432,0.683232,1,1,1,0,0,0.41808,0.689472,0,0,2.80199,3.22554,93.9725
13.34,0.622459,0.973575,1.09856,0.702368,0.683808,1,1,1,0,0,0.418848,0.679712,0,0,2.82048,3.26366,93.9158
13.35,0.623553,0.988448,1.09776,0.692512,0.684512,1,1,1,0,0,0.417952,0.679808,0,0,2.83024,3.27093,93.8988
13.36,0.62011,0.991262,1.12403,0.703168,0.697024,1,1,1,0,0,0.429024,0.695008,0,0,2.69784,3.00923,94.2929
13.37,0.622137,0.959692,1.10093,0.713696,0.684928,1,1,1,0,0,0.420128,0.6808,0,0,2.80555,3.20986,93.9846
13.38,0.441786,0.986515,1.55261,0.695296,0.68592,1,1,1,0,0,0.454112,1.0985,0,0,2.04817,2.39872,95.5531
13.39,0.605223,0.983313,1.13101,0.696128,0.684512,1,1,1,0,0,0.422816,0.708192,0,0,2.7794,3.1255,94.0951
13.4,0.622686,0.98463,1.10618,0.699552,0.6888,1,1,1,0,0,0.422912,0.683264,0,0,2.83539,3.19152,93.9731
13.41,0.61986,0.9832,1.10275,0.695232,0.683552,1,1,1,0,0,0.422368,0.680384,0,0,2.74519,3.02956,94.2253
13.42,0.633205,1.00355,1.10074,0.694528,0.696992,1,1,1,0,0,0.41904,0.681696,0,0,2.79894,3.27135,93.9297
13.43,0.616852,0.983116,1.10554,0.693664,0.681952,1,1,1,0,0,0.417472,0.688064,0,0,2.78171,3.27659,93.9417
13.44,0.628061,0.981406,1.10797,0.709056,0.695872,1,1,1,0,0,0.419232,0.688736,0,0,2.80513,3.26361,93.9313
13.45,0.63071,0.982514,1.10326,0.708224,0.69584,1,1,1,0,0,0.423936,0.679328,0,0,2.71527,3.01058,94.2741
13.46,0.625923,0.977005,1.09693,0.702752,0.686592,1,1,1,0,0,0.418496,0.678432,0,0,2.85511,3.21953,93.9254
13.47,0.622868,0.98547,1.09763,0.69376,0.68368,1,1,1,0,0,0.41872,0.678912,0,0,2.8659,3.24364,93.8904
13.48,0.633885,1.01357,1.11965,0.700224,0.709728,1,1,1,0,0,0.424928,0.69472,0,0,2.75486,3.20639,94.0388
13.49,0.613093,0.986477,1.11936,0.69568,0.686272,1,1,1,0,0,0.426432,0.692928,0,0,2.6785,2.96712,94.3544
13.5,0.628776,0.99291,1.0976,0.695072,0.690144,1,1,1,0,0,0.417568,0.680032,0,0,2.7933,3.27528,93.9314
13.51,0.629455,1,1.1016,0.693408,0.693408,1,1,1,0,0,0.419296,0.682304,0,0,2.83034,3.30207,93.8676
13.52,0.629246,0.989184,1.10227,0.701184,0.6936,1,1,1,0,0,0.419296,0.682976,0,0,2.81202,3.23751,93.9505
13.53,0.605796,0.958612,1.14394,0.722912,0.692992,1,1,1,0,0,0.428832,0.715104,0,0,2.70099,2.82256,94.4765
13.54,0.613531,0.97118,1.11434,0.703968,0.68368,1,1,1,0,0,0.431552,0.682784,0,0,2.82381,3.7919,93.3843
13.55,0.622604,0.984248,1.0983,0.694752,0.683808,1,1,1,0,0,0.418368,0.679936,0,0,2.86238,3.21539,93.9222
13.56,0.646955,1.03004,1.10227,0.69232,0.71312,1,1,1,0,0,0.42,0.682272,0,0,2.89452,3.22159,93.8839
13.57,0.620298,0.98283,1.12214,0.708224,0.696064,1,1,1,0,0,0.427136,0.695008,0,0,2.58876,2.94704,94.4642
13.58,0.619104,0.983995,1.10586,0.695776,0.68464,1,1,1,0,0,0.424672,0.681184,0,0,2.69386,3.08103,94.2251
13.59,0.624923,0.989344,1.09827,0.693728,0.686336,1,1,1,0,0,0.417472,0.6808,0,0,2.80977,3.29129,93.8989
13.6,0.623609,0.987853,1.10166,0.695456,0.687008,1,1,1,0,0,0.419424,0.68224,0,0,2.79726,3.25028,93.9525
13.61,0.61341,0.978013,1.12541,0.705856,0.690336,1,1,1,0,0,0.428608,0.6968,0,0,2.80179,3.08545,94.1128
13.62,0.61379,0.985658,1.11434,0.69392,0.683968,1,1,1,0,0,0.420768,0.693568,0,0,2.67378,2.99074,94.3355
13.63,0.621562,0.97276,1.09942,0.702496,0.68336,1,1,1,0,0,0.41968,0.679744,0,0,2.85706,3.20975,93.9332
13.64,0.620091,0.982012,1.10157,0.695584,0.683072,1,1,1,0,0,0.419776,0.681792,0,0,2.80568,3.24236,93.952
13.65,0.616448,0.867153,1.10429,0.785024,0.680736,1,1,1,0,0,0.41776,0.686528,0,0,2.82323,3.22616,93.9506
13.66,1.0228,1.59638,1.10589,0.708544,1.1311,1,1,1,0,0,0.424448,0.68144,0,0,2.7693,3.03369,94.197
13.67,0.621064,0.982641,1.09958,0.694976,0.682912,1,1,1,0,0,0.41904,0.680544,0,0,2.84029,3.31549,93.8442
13.68,0.622209,0.988378,1.10224,0.693888,0.685824,1,1,1,0,0,0.421632,0.680608,0,0,2.82754,3.2529,93.9196
13.69,0.621236,0.999071,1.10845,0.689248,0.688608,1,1,1,0,0,0.41888,0.689568,0,0,2.79361,3.16555,94.0408
13.7,0.621035,0.99742,1.11571,0.694688,0.692896,1,1,1,0,0,0.427264,0.688448,0,0,2.68388,3.17529,94.1408
13.71,0.627499,0.996223,1.10294,0.69472,0.692096,1,1,1,0,0,0.420736,0.682208,0,0,2.90953,3.19285,93.8976
13.72,0.613684,0.98172,1.11453,0.696704,0.683968,1,1,1,0,0,0.41984,0.694688,0,0,2.76931,3.22276,94.0079
13.73,0.620453,0.954239,1.10237,0.716768,0.683968,1,1,1,0,0,0.417632,0.684736,0,0,2.81264,3.20821,93.9792
13.74,0.623171,0.970389,1.10896,0.71216,0.691072,1,1,1,0,0,0.424832,0.684128,0,0,2.6919,3.07801,94.2301
13.75,0.62121,0.983251,1.10077,0.695456,0.683808,1,1,1,0,0,0.418912,0.681856,0,0,2.83016,3.28867,93.8812
13.76,0.62015,0.983955,1.10435,0.696032,0.684864,1,1,1,0,0,0.420928,0.683424,0,0,2.8814,3.21879,93.8998
13.77,0.620272,0.98655,1.10496,0.69472,0.685376,1,1,1,0,0,0.424544,0.680416,0,0,2.80666,3.19323,94.0001
13.78,0.623706,0.993021,1.1096,0.696928,0.692064,1,1,1,0,0,0.421408,0.688192,0,0,2.69631,2.96022,94.3435
13.79,0.629948,1.00392,1.10678,0.694496,0.697216,1,1,1,0,0,0.424256,0.682528,0,0,2.7833,3.02296,94.1937
13.8,0.617605,0.986266,1.1088,0.694336,0.6848,1,1,1,0,0,0.418784,0.690016,0,0,2.8132,3.18756,93.9992
13.81,0.62525,0.990544,1.10435,0.697088,0.690496,1,1,1,0,0,0.419936,0.684416,0,0,2.83769,3.1781,93.9842
13.82,0.622923,0.988362,1.1168,0.703872,0.69568,1,1,1,0,0,0.418688,0.698112,0,0,2.77688,3.22398,93.9991
13.83,0.604355,0.971275,1.13152,0.704064,0.68384,1,1,1,0,0,0.422656,0.708864,0,0,2.64372,3.02521,94.3311
13.84,0.622521,0.987225,1.10035,0.693856,0.684992,1,1,1,0,0,0.419168,0.681184,0,0,2.81055,3.26942,93.92
13.85,0.620928,0.985463,1.104,0.695616,0.685504,1,1,1,0,0,0.423648,0.680352,0,0,2.79806,3.20674,93.9952
13.86,0.625555,0.996375,1.11072,0.697344,0.694816,1,1,1,0,0,0.42048,0.69024,0,0,2.88511,3.26096,93.8539
13.87,0.629835,0.999264,1.10368,0.695648,0.695136,1,1,1,0,0,0.423552,0.680128,0,0,2.75563,3.05058,94.1938
13.88,0.630856,0.994619,1.09702,0.695808,0.692064,1,1,1,0,0,0.417504,0.67952,0,0,2.77747,3.22713,93.9954
13.89,0.633055,1.00211,1.10246,0.696448,0.69792,1,1,1,0,0,0.4184,0.684064,0,0,2.80384,3.22933,93.9668
13.9,0.617832,0.968835,1.10938,0.707456,0.685408,1,1,1,0,0,0.418432,0.690944,0,0,2.77582,3.24749,93.9767
13.91,0.614983,0.988853,1.1217,0.6976,0.689824,1,1,1,0,0,0.426784,0.694912,0,0,2.71038,3.31626,93.9734
13.92,0.645395,1.00389,1.10166,0.708256,0.711008,1,1,1,0,0,0.41936,0.682304,0,0,2.8106,3.2472,93.9422
13.93,0.623398,0.989001,1.0985,0.692416,0.6848,1,1,1,0,0,0.418112,0.680384,0,0,2.81814,3.25864,93.9232
13.94,0.591434,0.962762,1.16106,0.713248,0.686688,1,1,1,0,0,0.419232,0.741824,0,0,2.67341,3.24387,94.0827
13.95,1.00258,1.59068,1.11472,0.702592,1.1176,1,1,1,0,0,0.421056,0.693664,0,0,2.7117,3.0148,94.2735
13.96,0.614859,0.985693,1.1151,0.695584,0.685632,1,1,1,0,0,0.43408,0.681024,0,0,2.87184,3.24901,93.8792
13.97,0.612561,0.983154,1.11584,0.695232,0.68352,1,1,1,0,0,0.435712,0.680128,0,0,2.77815,3.16925,94.0526
13.98,0.625647,0.983986,1.09997,0.699392,0.688192,1,1,1,0,0,0.418688,0.68128,0,0,2.79508,3.28689,93.918
13.99,0.632775,1.01354,1.12045,0.69952,0.708992,1,1,1,0,0,0.427968,0.69248,0,0,2.66078,3.0432,94.296
14,0.596711,0.982938,1.14618,0.695808,0.683936,1,1,1,0,0,0.427584,0.718592,0,0,2.59737,2.95335,94.4493
14.01,0.604087,0.982872,1.13382,0.696864,0.684928,1,1,1,0,0,0.445792,0.688032,0,0,2.77276,3.12334,94.1039
