100 314 282 32 10.1911 94
2167 0.880989 1.81523 1.5992 4 5 0.594784 1.22045 2.13056 2.48033 95.3891
2168 0.905614 1.80874 1.63802 4 5 0.5952 1.21354 2.13283 2.49224 95.3749
2169 0.886803 1.80867 1.60394 4 5 0.594816 1.21386 2.13789 2.49055 95.3716
2170 0.883077 1.81152 1.59971 4 5 0.5984 1.21312 2.13314 2.48193 95.3849
2171 0.879319 1.81053 1.59203 4 5 0.595328 1.2152 2.131 2.48167 95.3873
2172 0.888753 1.80499 1.60419 4 5 0.593248 1.21174 2.14374 2.4937 95.3626
2173 0.903586 1.81053 1.63597 4 5 0.595552 1.21498 4.80953 2.5701 92.6204
2174 0.845888 1.8887 1.59763 4 5 0.594112 1.29459 2.04201 2.38045 95.5775
2175 0.882387 1.81069 1.59773 4 5 0.596544 1.21414 2.15201 2.49242 95.3556
2176 0.883964 1.77379 1.56797 4 5 0.593472 1.18032 2.16449 2.53756 95.2979
2177 0.855437 1.8335 1.56845 4 5 0.610592 1.22291 2.05092 2.41108 95.538
2178 0.894804 1.81725 1.62608 4 5 0.593408 1.22384 2.13295 2.49068 95.3764
2179 0.870766 1.82515 1.58928 4 5 0.594496 1.23066 2.11965 2.46094 95.4194
2180 0.876306 1.8161 1.59146 4 5 0.5944 1.2217 4.61808 2.57396 92.808
2181 0.870216 1.82531 1.58842 4 5 0.595072 1.23024 2.13559 2.47174 95.3927
2182 0.874329 1.81859 1.59005 4 5 0.594592 1.224 2.12823 2.48573 95.386
2183 0.893135 1.81971 1.62525 4 5 0.5976 1.22211 2.12545 2.47941 95.3951
2184 0.871337 1.8248 1.59002 4 5 0.59232 1.23248 2.1314 2.466 95.4026
2185 0.87524 1.81494 1.58851 4 5 0.596672 1.21827 2.1443 2.46889 95.3868
2186 0.881012 1.80563 1.59078 4 5 0.594112 1.21152 2.1529 2.49425 95.3528
2187 0.878771 1.80947 1.59011 4 5 0.59584 1.21363 4.94455 2.56633 92.4891
2188 0.898291 1.81034 1.62621 4 5 0.594656 1.21568 2.12773 2.49022 95.382
2189 0.876004 1.8176 1.59222 4 5 0.603072 1.21453 2.12784 2.48052 95.3916
2190 0.875516 1.81536 1.58938 4 5 0.601568 1.21379 2.12526 2.49012 95.3846
2191 0.877297 1.81146 1.58918 4 5 0.59968 1.21178 2.15128 2.48484 95.3639
2192 0.879905 1.81376 1.59594 4 5 0.601184 1.21258 2.13013 2.50198 95.3679
2193 0.857488 1.85674 1.59213 4 5 0.595168 1.26157 2.08004 2.43714 95.4828
2194 0.879989 1.8105 1.59322 4 5 0.597408 1.21309 4.63327 2.57331 92.7934
2195 0.88389 1.81318 1.60266 4 5 0.598144 1.21504 2.12945 2.48801 95.3825
2196 0.881962 1.8104 1.5967 4 5 0.593248 1.21715 2.14068 2.49802 95.3613
2197 0.882305 1.81296 1.59958 4 5 0.597984 1.21498 2.13131 2.4899 95.3788
2198 0.862221 1.85456 1.59904 4 5 0.597088 1.25747 2.0858 2.43014 95.4841
2199 0.88044 1.81117 1.59462 4 5 0.598592 1.21258 2.1449 2.49031 95.3648
2200 0.89029 1.80723 1.60896 4 5 0.595456 1.21178 2.14465 2.48408 95.3713
2201 0.884014 1.8096 1.59971 4 5 0.598016 1.21158 4.63063 2.57622 92.7932
2202 0.870497 1.77837 1.54806 4 5 0.593152 1.18522 2.164 2.54124 95.2948
2203 0.857057 1.85898 1.59325 4 5 0.607328 1.25165 2.03699 2.30046 95.6626
2204 0.882842 1.80816 1.59632 4 5 0.595712 1.21245 2.15491 2.49409 95.351
2205 0.881658 1.81008 1.59587 4 5 0.594272 1.21581 2.13613 2.49692 95.367
2206 0.874576 1.81987 1.59162 4 5 0.594368 1.2255 2.10888 2.47798 95.4131
2207 0.875959 1.8136 1.58864 4 5 0.594816 1.21878 2.14853 2.4968 95.3547
2208 0.856144 1.85718 1.59002 4 5 0.59392 1.26326 4.5231 2.52102 92.9559
